# lasso,enet,plsridge,plslasso,plsenet,pmlasso,pmenet,pmplsridge,pmplslasso,pmplsenet,msklasso,mskenet,mskplsridge,mskplslasso,mskplsenet,msknsridge,msknslasso,msknsenet,tsklasso,tskenet,tskplsridge,tskplslasso,tskplsenet,tsknsridge,tsknslasso,tsknsenet,ridge,mskridge,pmridge,tskridge
0.000000000000000000e+00,0.000000000000000000e+00,8.812361061603361634e+01,8.811239024750537396e+01,8.811739378520550758e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.821827799575700624e+01,8.821827799575700624e+01,8.821827799575700624e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.636458193964963925e+01,8.616799529806378644e+01,8.641767473371385222e+01,9.222551767447339444e+01,-2.056977017480699317e+02,-1.542086900362106974e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.036865966974072251e+01,8.982301893714259222e+01,9.008747388293873826e+01,9.286017164482217368e+01,-1.771376396320079039e-03,-1.771376396320079039e-03,9.338324791891710674e+01,9.357038395106876294e+01,9.356553136300902906e+01,9.390001801304558171e+01
0.000000000000000000e+00,0.000000000000000000e+00,8.812361061603361634e+01,8.811239024750537396e+01,8.811739378520550758e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.821827799575700624e+01,8.821827799575700624e+01,8.821827799575700624e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.636458193964963925e+01,8.616799529806378644e+01,8.641767473371385222e+01,9.222551767447339444e+01,-2.056977017480699317e+02,-1.542086900362106974e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.036865966974072251e+01,8.982301893714259222e+01,9.008747388293873826e+01,9.286017164482217368e+01,-1.771376396320079039e-03,-1.771376396320079039e-03,9.338324791891710674e+01,9.357038395106876294e+01,9.356553136300902906e+01,9.390001801304558171e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.447626012828447273e-02,-5.234613506777119341e-02,-7.420067477326414291e+02,-7.420067477326414291e+02,7.971057251726532122e-01,7.971057251726532122e-01,7.971057251726532122e-01,-7.420067477326414291e+02,-7.420067477326414291e+02,-1.481114014970525972e+01,-1.646641293699921960e+01,-1.436409524112489677e+01,3.453833421778436019e+01,-2.473995276382354405e+03,-2.040454323427649115e+03,-7.420067477326414291e+02,-7.420067477326414291e+02,1.890346452212165929e+01,1.430913273526757123e+01,1.653586122358375832e+01,3.988216347287421826e+01,-7.420216628414262914e+02,-7.420216628414262914e+02,4.428650099654196737e+01,4.586219901469819149e+01,4.582133989579541833e+01,4.863774005936814859e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.209035966281637897e-02,-7.412120020933134583e+02,-7.412120020933134583e+02,8.907404470391289131e-01,8.907404470391289131e-01,8.907404470391289131e-01,-7.412120020933134583e+02,-7.412120020933134583e+02,-1.470277325926647727e+01,-1.635648368279893816e+01,-1.425615030335174538e+01,3.460012157704681357e+01,-2.471565757228185703e+03,-2.038434010948793684e+03,-7.412120020933134583e+02,-7.412120020933134583e+02,1.898000917940523280e+01,1.439001384847986564e+01,1.661464059264634585e+01,3.993890694738249891e+01,-7.412269031241615949e+02,-7.412269031241615949e+02,4.433908734517151373e+01,4.591329810787259902e+01,4.587247755470183819e+01,4.868621940020927497e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.415662203422563152e+02,-7.415662203422563152e+02,8.490074376603762296e-01,8.490074376603762296e-01,8.490074376603762296e-01,-7.415662203422563152e+02,-7.415662203422563152e+02,-1.475107239835589112e+01,-1.640547916764782954e+01,-1.430426137807572218e+01,3.457258294188896031e+01,-2.472648594274376137e+03,-2.039334464519300354e+03,-7.415662203422563152e+02,-7.415662203422563152e+02,1.894589321433766216e+01,1.435396512436376604e+01,1.657952861620849561e+01,3.991361637240525795e+01,-7.415811276476429157e+02,-7.415811276476429157e+02,4.431564960181301416e+01,4.589052323449033111e+01,4.584968549256710446e+01,4.866461215082924241e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.821827799575700624e+01,8.821827799575700624e+01,8.821827799575700624e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.636458193964963925e+01,8.616799529806378644e+01,8.641767473371385222e+01,9.222551767447339444e+01,-2.056977017480699317e+02,-1.542086900362106974e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.036865966974072251e+01,8.982301893714259222e+01,9.008747388293873826e+01,9.286017164482217368e+01,-1.771376396320079039e-03,-1.771376396320079039e-03,9.338324791891710674e+01,9.357038395106876294e+01,9.356553136300902906e+01,9.390001801304558171e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.821827799575700624e+01,8.821827799575700624e+01,8.821827799575700624e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.636458193964963925e+01,8.616799529806378644e+01,8.641767473371385222e+01,9.222551767447339444e+01,-2.056977017480699317e+02,-1.542086900362106974e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.036865966974072251e+01,8.982301893714259222e+01,9.008747388293873826e+01,9.286017164482217368e+01,-1.771376396320079039e-03,-1.771376396320079039e-03,9.338324791891710674e+01,9.357038395106876294e+01,9.356553136300902906e+01,9.390001801304558171e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.487723608143760430e+02,-7.487723608143760430e+02,-1.573365977774552249e+01,-1.740223285657955898e+01,-1.528302281614448788e+01,3.401234282453140167e+01,-2.494677600082383378e+03,-2.057653099815644964e+03,-7.487723608143760430e+02,-7.487723608143760430e+02,1.825184530079125977e+01,1.362059757315323694e+01,1.586521805987750611e+01,3.939911031166292332e+01,-7.487873957676340524e+02,-7.487873957676340524e+02,4.383883715215826982e+01,4.542719607018639039e+01,4.538600864395105816e+01,4.822503888007532424e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.487723608143760430e+02,-7.487723608143760430e+02,-1.573365977774552249e+01,-1.740223285657955898e+01,-1.528302281614448788e+01,3.401234282453140167e+01,-2.494677600082383378e+03,-2.057653099815644964e+03,-7.487723608143760430e+02,-7.487723608143760430e+02,1.825184530079125977e+01,1.362059757315323694e+01,1.586521805987750611e+01,3.939911031166292332e+01,-7.487873957676340524e+02,-7.487873957676340524e+02,4.383883715215826982e+01,4.542719607018639039e+01,4.538600864395105816e+01,4.822503888007532424e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.487723608143760430e+02,-7.487723608143760430e+02,-1.573365977774552249e+01,-1.740223285657955898e+01,-1.528302281614448788e+01,3.401234282453140167e+01,-2.494677600082383378e+03,-2.057653099815644964e+03,-7.487723608143760430e+02,-7.487723608143760430e+02,1.825184530079125977e+01,1.362059757315323694e+01,1.586521805987750611e+01,3.939911031166292332e+01,-7.487873957676340524e+02,-7.487873957676340524e+02,4.383883715215826982e+01,4.542719607018639039e+01,4.538600864395105816e+01,4.822503888007532424e+01
